term,occurrences,rank,product_id,name,price_value,quantity,dietary
gooseberries,2,2,90132898,Green Earth Organic Amla Powder (Indian Gooseberry),13.0,125 G,
germ,2,1,13191568,Willms German Sausage - Bockwurst,10.69,400g,
germ,2,2,13206437,Willms German Sausage - Cheese Wiener,6.62,200g,
germ,2,3,13206439,Willms German Sausage - Truffle Bockwurst,8.35,260g,
germ,2,4,13281045,Gerolsteiner Sprudel Natural Mineral Bottle Water,14.16,6 x 1.5L (CTN),
germ,2,5,90113232,Lifebuoy Total 10 Soap – Multivitamins+ 10X Germ Protection,8.66,60 G,
germ,2,6,90125707,Lifebuoy Multivitamin Germ Protection Gentle Body Wash,11.36,1000 ML,
germ,2,7,90123357,Lifebuoy Mild Care Germ Protection Hand Wash,4.26,200 ML,
germ,2,8,90158961,Lifebuoy Multivitamins Germ Protection Lemon Fresh Body Wash,4.86,300 ML,
germ,2,9,90133954,"Cinthol Lime Soap, Deo, 99.9% Germ Protection (4Pack)",7.85,75 G,
germ,2,10,90085644,Lifebuoy Cool Fresh Hygiene Germ Protection Handwash Liquid,6.55,190 ML,
germ,2,11,90110520,Aw's Market Fresh Malaysian Pork Knuckle German No Cut,8.28,500 G,
germ,2,12,13062276,Dettol Antiseptic Germicide Liquid,24.45,2L + 500ml,
germ,2,13,13224381,FairPrice Antiseptic Germicide,18.29,2L,
germ,2,14,57910,Dettol Antiseptic Germicide Liquid,13.85,750ml,
germ,2,15,13224382,FairPrice Antiseptic Germicide,8.0,750ml,
germ,2,16,13041789,Boklunder German Sausages - Pork (Cocktail),7.12,380g (36 per pack),
germ,2,17,13006056,Dettol Antiseptic Germicide Liquid,58.91,5L,
germ,2,18,90076740,Leonard Kreusch Riesling Rheinhessen Germany White Wine 2023,25.3,750 ML,
germ,2,19,90205262,Leonard Kreusch Piesporter Riesling Auslese Germany White,21.55,750 ML,
germ,2,20,90076739,Leonard Kreusch Piesporter Riesling Spatlese Germany,21.25,750 ML,
yokan,2,1,90137306,Imuraya Imuraya Mizu Yokan Mix,13.35,256 G,
yokan,2,2,90210014,Imuraya Mini Neri Yokan 4P,7.5,240 G,
yokan,2,3,90210002,Imuraya Mini Cha Yokan 4P,7.5,240 G,
yokan,2,4,90210021,Imuraya Mini Ogura Yokan 4P,7.5,240 G,
yokan,2,5,90012357,Mizunotokei Coffee Yo-Kan Traditional Red Bean Cake Dessert,19.8,200 G,
yokan,2,6,90251281,Gather Up! Japanese Yokai Monster Candy Pack,5.45,45 G,
yokan,2,7,1,Pristine Home Scent Refill - Japanese Ryokan (Hotel),37.9,180 ML,
yokan,2,8,90175303,Pristine Room Spray - Japanese Ryokan (Hotel),29.9,100 ML,
yokan,2,9,90198483,Pristine Ball Diffuser - Japanese Ryokan (Hotel),21.9,50 ML,
yokan,2,10,90175266,Pristine Reed Diffuser - Japanese Ryokan Hotel,21.9,50 ML,
yokan,2,11,90175005,Pristine Aroma Concentrate - Japanese Ryokan (Hotel),13.9,10 ML,
yokan,2,12,90213934,Pristine Car Diffuser - Japanese Ryokan (Hotel),5.9,8 ML,
yokan,2,13,90157239,Xi Dong Hong Chunjian Lokan Mandarin Orange Ponkan XXL-15S,49.34,1 S,
sweetener,2,1,13156998,Kordel's Sugar Guard Alpha-Lipoic Acid 200mg,39.2,60 per pack,
sweetener,2,2,377417,Equal Sweetener Sachets - Classic,10.08,100 x 1g,
sweetener,2,3,13139991,Equal Sweetener Sachets - Stevia (No Calorie),15.79,100 x 2g,Halal
sweetener,2,4,13108806,SIS White Sugar - Fine Grain,2.35,1kg,Halal
sweetener,2,5,13199769,Equal Sugar Replacement - Monk Fruit,10.08,200g,Halal
sweetener,2,6,13026259,Equal Sweetener Sachets - Stevia (No Calorie),7.64,40 x 2g,
sweetener,2,7,13010019,Singlong Gula Malacca Syrup,3.3,360g,
sweetener,2,8,330994,SIS Raw Sugar - Natural Granulated,3.75,800g,Halal
sweetener,2,9,79055,Equal Sweetener Sachets - Classic,5.7,50 x 1g,
sweetener,2,10,13078717,Equal Sweetener Sachets - Gold (Crunchy Granular),6.42,50 x 0.8g,Halal
sweetener,2,11,10970860,Equal Sweetener Tablets - Classic,6.01,8.5g (100 per pack),Halal
sweetener,2,12,478223,Equal Sweetener Tablets - Low Calorie,16.3,500 per pack,
sweetener,2,13,13199768,Equal Sugar Replacement - Monk Fruit,8.04,60g,Halal
sweetener,2,14,13142248,Equal Sweetener Sachets - Gold (Crunchy Granular),6.11,150g,
sweetener,2,15,90102126,Simply Natural Organic Cane Sugar,6.5,1 KG,
sweetener,2,16,13007966,Equal Sweetener Tablets - Stevia,13.15,17g (200 per pack),
sweetener,2,17,90014753,Madhava Lt Agave Nect Low Glycemic Sweetener,21.5,686 ML,
sweetener,2,18,90075482,Carmencita Crystallized Stevia Sweetener,16.65,315 G,
sweetener,2,19,13209106,SIS Next Half Calorie Sugar Blend,7.03,350g,Halal
sweetener,2,20,90210344,Tsukuba Caramel Sauce - Caramel Milk,13.05,300 G,
celeriac,2,1,13280512,Australia Celery,3.3,1 per pack,
celeriac,2,2,90171163,Yuan Zhen Yuan Australian Celery,4.3,750 G,
celeriac,2,3,90089346,ZENXIN Organic Celery,8.95,400 G,Organic
supplement,2,1,13156994,Kordel's Healthy Hair,71.25,60 per pack,
supplement,2,2,13026563,Dr OatCare Supplement Drink,40.9,850g,
supplement,2,3,13026569,Dr OatCare Supplement Drink,46.95,30 x 25g,
supplement,2,4,13246608,Kinohimitsu Jelly Boost - Collagen,39.9,15 x 15g,
supplement,2,5,13014456,Blackmores Heart Health Supplement - CoQ10,49.17,30 per pack,Halal
supplement,2,6,13277235,Caltrate Joint Supplement - UC-II Collagen + Herbal Hops Extract,119.95,84 per pack,
supplement,2,7,90134399,Nutri Botanics Bio Collagen Peptides AntiAging Supplement,49.9,60 S,
supplement,2,8,13066512,Blackmores Supplement - Omega Triple Concentrated Fish Oil,41.97,60 per pack,
supplement,2,9,13203518,Caltrate 600+ D3 Plus Minerals Calcium Supplement,77.9,2 x 100 per pack,
supplement,2,10,90199230,Biowell Asta Astaxanthin Plus,86.1,90 S,
supplement,2,11,90199813,Biowell Hair Skin & Nails,45.0,60 S,
supplement,2,12,13066514,Blackmores Dietary Supplement Tablets - Buffered C,40.38,200 per pack,Halal
supplement,2,13,90249767,Nutri Botanics Ovios Glow Skin Whitening Supplement,89.9,279 G,
supplement,2,14,13034749,Blackmores Health Supplement - Bio C,36.36,120 per pack,Halal
supplement,2,15,13014448,Blackmores Health Supplement - Multi Vitamins + Minerals,37.26,120 per pack,Halal
supplement,2,16,13108260,Avalon JustUme Fibre Plum Supplement,80.68,2 x 20 per pack,
supplement,2,17,13115194,Kordel's Health Supplement Tablets - B Complex+C,36.75,60 per pack,
supplement,2,18,13097860,Itoh Japan Crystal Collagen Bottle Drink - 5300,40.65,16 x 50ml,
supplement,2,19,13118347,Sangobion Iron Supplement Capsules,21.85,28 per pack,
supplement,2,20,13111342,Swisse Multivitamin Supplement - Men's Ultivite,95.8,120 per pack,Halal
tallow,2,1,90203547,The Meat Club Diamantina Wagyu Beef Tallow,27.5,330 G,
tallow,2,2,90152466,Haorenjia Handmade Beef Tallow Hot Pot Soup Base (KEMF),6.9,228 G,
tallow,2,3,90230884,SnackFirst Halloween Pumpkin Seeds - Natural Unsalted,6.9,200 G,
tallow,2,4,90105313,Partyforte Halloween Costume Toddler - Little Bunny,39.9,1 S,
tallow,2,5,90102379,Partyforte Halloween Masked Knight Girl Adult Costume,39.9,1 S,
tallow,2,6,90105311,Partyforte Halloween Costume Toddler - Little Lion,39.0,1 S,
tallow,2,7,90105308,Partyforte Halloween Costume Toddler - Lovely Pirate,39.0,1 S,
tallow,2,8,90105309,Partyforte Halloween Costume Toddler - Cute Panda,39.0,1 S,
tallow,2,9,90105310,Partyforte Halloween Toddler - Cute Penguin,39.0,1 S,
tallow,2,10,90102356,Partyforte Halloween Red Ninja Children'S Costume,35.0,1 S,
tallow,2,11,90105304,Partyforte Halloween Costume Children Girl - Princess Mermaid,34.9,1 S,
tallow,2,12,90106963,Partyforte Christmas Santa Costume (Girl) - Halloween,29.9,1 S,
tallow,2,13,90106964,Partyforte Christmas Santa Costume (Boy) - Halloween,29.9,1 S,
tallow,2,14,90105306,Partyforte Halloween Costume Children Girl - Skeleton Jumpsui,29.9,1 S,
tallow,2,15,90105305,Partyforte Halloween Costume Children Girl -Skeleton Princess,29.9,1 S,
tallow,2,16,90105307,Partyforte Halloween Costume Children Girl - Lovely Magician,29.9,1 S,
tallow,2,17,90102351,Partyforte Halloween King Children'S Costume,29.9,1 S,
tallow,2,18,90102361,Partyforte Halloween Snow White Children's Costume,29.9,1 S,
tallow,2,19,90102376,Partyforte Halloween Girl Children Costume - Lovely Witch,29.9,1 S,
tallow,2,20,90102360,Partyforte Halloween Pirate Girl Children'S Costume,29.9,1 S,
grass,2,1,90046419,Hego Grass Fed Beef Minced - Chilled,13.49,400 G,Halal
grass,2,2,90046414,Hego Grass Fed Beef Chuck Tender Chilled,13.9,400 G,
grass,2,3,90021558,Hego Grass Fed Beef Ribeye - Chilled,14.9,300 G,Halal
grass,2,4,90046418,Hego Grass Fed Beef Diced Chilled,9.45,250 G,
grass,2,5,90127277,Hego Black Angus Grass Fed Tenderloin,18.7,200 G,
grass,2,6,90046413,Hego Grass Fed Beef Knuckle Chilled,13.9,400 G,
grass,2,7,90202405,Hego NZ Grass Fed Beef Striploin with Garlic Herb Butter,14.19,250 G,
grass,2,8,90021559,Hego Grass Fed Beef Striploin - Chilled,12.45,250 G,
grass,2,9,90046415,Hego Grass Fed Beef Topside (Inside) Chilled,13.92,400 G,
grass,2,10,11659556,Simply Finest Lemon Grass,2.2,200g,
grass,2,11,90141683,Tasty Food Affair New Zealand Fresh Grass Fed Minced Beef,10.0,300 G,
grass,2,12,13152432,Ambi Pur Gel Fresh - Lemon Grass,4.95,180g,
grass,2,13,90046417,Hego Grass Fed Beef Stir Fry - Chilled,10.0,250 G,Halal
grass,2,14,90141685,Tasty Food Affair New Zealand Fresh Grass Fed Beef Brisket,16.0,500 G,
grass,2,15,90141684,Tasty Food Affair Fresh Sliced Beef (Grass Fed),12.5,300 G,
grass,2,16,90046416,Hego Grass Fed Beef Shin Shank Cube Chilled,11.0,300 G,
grass,2,17,13038774,Happy Grass Powder - Soya Bean Curd,1.83,80g,Halal
grass,2,18,12121379,Happy Grass Powder - Guiling Grass Jelly (Low Sugar),2.34,100g,
grass,2,19,90190444,Cannamela Cannamela Lemon Grass,4.48,20 G,
grass,2,20,13100787,Morlife Phytofood Organic Powders - Barley Grass,40.65,200g,Organic
wafers,2,1,13142563,Nutella B-ready Wafer Biscuit,5.25,132g,Halal
wafers,2,2,475435,Loacker Quadratini Crispy Wafers - Napolitaner,6.85,250g,
wafers,2,3,12188143,Loacker Quadratini Crispy Wafers - Dark Chocolate,6.85,250g,
wafers,2,4,13262808,Nutella Biscuits,4.95,193.2g,Halal
wafers,2,5,13229932,Redondo Creme Wafers - Chocolate,4.3,300g,Halal
wafers,2,6,13229935,Redondo Creme Waffle Sticks - Cookies & Creme,3.85,300g,Halal
wafers,2,7,13092201,Loacker Classic Mini Crispy Wafers - Napolitaner,8.8,20 x 10g,
wafers,2,8,13092621,Loacker Classic Mini Crispy Wafers - Cremkakao,8.8,20 x 10g,
wafers,2,9,475419,Loacker Quadratini Crispy Wafers - Chocolate,6.85,250g,
wafers,2,10,13229933,Redondo Creme Waffle Sticks - Vanilla,3.85,300g,Halal
wafers,2,11,13229934,Redondo Creme Waffle Sticks - Strawberry,4.3,300g,Halal
wafers,2,12,13287124,FairPrice Crepe Biscuits - Chocolate,2.2,85g,
wafers,2,13,13229936,Redondo Creme Wafers - Chocolate Hazelnut,4.3,300g,Halal
wafers,2,14,13269604,Loacker Crispy Wafers - Break3 Hazelnut,3.2,76g,
wafers,2,15,10954967,Julie's Love Letter Wafer Biscuit Roll - Chocolate,9.5,705g,
wafers,2,16,200006,Aladdin Ice Cream Cones,2.67,120g (12 per pack),
wafers,2,17,13287106,FairPrice Crepe Biscuits - Strawberry,2.2,85g,
wafers,2,18,13072014,Loacker Quadratini Crispy Wafers - Raspberry-Yogurt,6.85,220g,Halal
wafers,2,19,446642,Julie's Love Letters Cream Wafer Roll - Chocolate,6.1,360g,
wafers,2,20,13256510,Loacker Quadratini Crispy Wafers - Vanilla,6.85,250g,Halal
wafers,2,21,10954983,Julie's Love Letter Wafer Biscuit Roll - Strawberry,9.5,705g,
catsup,2,1,13259472,Del Monte Tomato Ketchup (Sauce),1.45,300g,Halal
catsup,2,2,10789607,Heinz Tomato Ketchup,7.25,567g,
catsup,2,3,430819,Heinz Tomato Ketchup,2.0,300g,
catsup,2,4,13166939,Heinz Tomato Ketchup (No Added Sugar),5.0,369g,
catsup,2,5,13252640,Heinz Tomato Ketchup (No Added Salt),5.0,397g,
catsup,2,6,13201398,Heinz Tomato Ketchup - Organic,7.15,397g,
catsup,2,7,90160455,Kirei Ikari Nameraka Delicious Japanese Tomato Ketchup,5.8,280 G,
catsup,2,8,90013989,Kirei Kagome Ketchup Organic Tomatoes Ketchup,8.5,300 G,
catsup,2,9,90226851,Lunica Organic Ketchup,6.32,270 G,Organic
catsup,2,10,90248945,Don Antonio Organic Tomato Ketchup,9.81,400 G,
catsup,2,11,90121958,Kirei Del Monte Premium Quality Japanese Ketchup Squeeze Tube,8.0,500 G,
catsup,2,12,90210739,Haguruma Oragnic JAS Tomato Ketchup,8.9,300 G,
catsup,2,13,90040082,De Nigris Balsamic Sauce - Ketchup,6.0,300 ML,
catsup,2,14,90250497,BioBandits Organic Unsweetened Ketchup,7.9,325 ML,Organic
catsup,2,15,90252340,Yarra Valley Mountain Pepper Tomato Ketchup,13.9,250 ML,
catsup,2,16,90020812,Rudolfs Organic Tomato Ketchup - Classic,8.49,530 ML,
catsup,2,17,90232723,Little Bee Tomato Ketchup,3.5,310 G,
catsup,2,18,90044586,OTAFUKU Ketchup Sauce For Baby 1+Year,8.98,200 G,
catsup,2,19,13066243,FairPrice Tomato Ketchup,1.16,320g,Halal
catsup,2,20,13094034,Uncle Saba's Poppadoms Lentil Chip - Tomato Ketchup,2.55,70g,Halal
goat,2,1,13005416,Goat's Milk Bath - Chamomile,5.05,1kg,
goat,2,2,10623383,Everyday Goat's Milk Cream Bath,6.0,1L,
goat,2,3,13064178,Silkpro Premium Goat's Milk Bath - Moisturising & Energising,5.05,1kg,
goat,2,4,90081373,Lauren Goat's Milk Shower Cream With Lavender,7.9,1200 ML,
goat,2,5,13259453,Follow Me Beauty Body Wash - Goat's Milk,6.5,1L,
goat,2,6,90081372,Lauren Goat's Milk Shower Cream Refill,5.5,1000 ML,
goat,2,7,13268308,Showermate Goat Milk Body Wash - Original,13.9,800ml,
goat,2,8,90221759,Everfresh Goat Milk Whitening Shower Cream,5.0,2 x 700 ML,
goat,2,9,90081375,Lauren Goat's Milk Shower Cream,7.9,1200 ML,
goat,2,10,90081374,Lauren Goat's Milk Shower Cream With Aloe Vera,7.9,1200 ML,
goat,2,11,13268309,Showermate Goat Milk Body Wash - Manuka Honey,13.9,800ml,
goat,2,12,55,Ever Fresh Body Shampoo Whitening Goat's Milk Ph 5.5,4.98,1000 ML,
goat,2,13,90079797,Le Belle Goat's Milk Shower Cream,7.9,1200 ML,
goat,2,14,13161587,Velvy Goat's Milk Shower Cream - Rosehip Seed Oil & Peach,8.04,1L,
goat,2,15,13161585,Velvy Goat's Milk Shower Cream - Royal Jelly & Sunflower,8.04,1L,
goat,2,16,90204556,Everfresh Goat'S Milk Whitening Shower Cream,2.55,700 ML,
goat,2,17,90230718,Goat Moisturising Body Wash With Manuka Honey,27.9,500 ML,
goat,2,18,90230733,Goat Moisturising Body Wash with Coconut Oil,27.9,500 ML,
goat,2,19,90190892,Ziaja Goat's Milk Creamy Shower Gel,15.9,500 ML,
yautia,1,1,90117640,Gim's Heritage Sotong Youtiao,8.1,400 G,
yautia,1,2,90230385,Hougang Otah Otah Youtiao,12.0,520 G,Halal
barrel,1,1,13139901,Martell Cognac VSOP Aged in Red Barrels,89.0,700ml,
barrel,1,2,13238526,Bloc & Barrel Cabernet Sauvignon,40.9,750ml,
barrel,1,3,13230692,Bloc & Barrel Chardonnay,40.9,750ml,
barrel,1,4,13239977,1924 Whiskey Barrel Aged - Red Blend,53.0,750ml,
barrel,1,5,13178407,Martell Cognac VSOP Aged in Red Barrels,161.48,1L,
barrel,1,6,90006759,Cono Sur 20 Barrels Cabernet Sauvignon - Red Wine,85.0,750 ML,
barrel,1,7,90248907,Yellow tail whiskey barrel cabernet sauvignon - case,55.97,2 x 750 ML,
barrel,1,8,90142412,Kirei Shibanuma Ohitachi Shoyu Artisanal Barrel Fermented Soy,31.3,500 ML,
barrel,1,9,1,Nikka Whisky From The Barrel,399.99,6 x 500 ML,
barrel,1,10,90152890,Starward Octave Barrels,188.0,700 ML,
barrel,1,11,90110142,Jack Daniel's Single Barrel Select,145.0,750 ML,
barrel,1,12,514,Nikka From The Barrel Whisky ABV 51.4%,85.0,500 ML,
barrel,1,13,90031724,Okunomatsu Honjyozo Barrel,47.0,300 ML,
barrel,1,14,90153564,Stanley Barrel Padlock 50mm Brass,21.09,50 MM,
barrel,1,15,90152708,Vesta Stainless Steel Barrel Handle Tea Strainer D7 L22.5Cm,7.5,1 PC,
barrel,1,16,90164249,Vesta Stainless Steel Barrel Handle Swivel Peeler 20.5Cm,7.3,1 S,
barrel,1,17,90187477,Vesta Stainless Steel Barrel Handle Butter Curler 18.5Cm,6.9,1 S,
barrel,1,18,90102944,Vesta Stainless Steel Barrel Handle Peeler 19.5Cm,6.5,1 S,
barrel,1,19,90173462,Bormioli Rocco Hi-Barrel Tumbler Glass 38cl,25.5,380 ML,
barrel,1,20,90173463,Bormioli Rocco Hi-Barrel Tumbler Glass 40cl,27.0,400 ML,
wieners,1,1,13206437,Willms German Sausage - Cheese Wiener,6.62,200g,
wieners,1,2,90192437,Jill's Sausages Arabiki Cocktail Weiners (Nitrite Free),7.5,200 G,
animal,1,1,13273056,Bellamy's Pasta - Farm Animal Shapes,8.18,150g,Organic
animal,1,2,13043241,Wakodo Baby Snacks - Animal-Figured Biscuits,5.35,35g,
animal,1,3,90184806,MH Food Organic Quinoa Kids Pasta Animals Shape,9.5,120 G,
animal,1,4,90210619,Wakodo Animal-Figured Biscuits,5.95,34.5 G,
animal,1,5,13252778,B-Brite Flashing Toothbrush - Animal,4.9,1 per pack,
animal,1,6,90232285,Organix Animal Toddler Snack Biscuits,11.2,100 G,
animal,1,7,90195616,Cozy Nest Magical Water Drawing Mat - Wild Animal,18.9,1 S,
animal,1,8,90194671,Cozy Nest Foldable Baby Crawling Mat - 180*150 Animal Party,27.9,1 S,
animal,1,9,90194638,Cozy Nest Foldable Baby Crawling Mat - 180*100 Animal Driving,22.9,1 S,
animal,1,10,90203928,Puzzle Set for Kids - Marine Animals,6.9,1 S,
animal,1,11,90203974,Puzzle Set for Kids - Farm Animals,6.9,1 S,
animal,1,12,90203690,Puzzle Set for Kids - Animals,6.9,1 S,
animal,1,13,90247715,CozyNest Disposable zoo animals bibs,3.9,10 S,
animal,1,14,90237753,Bamboo Chopsticks for Children’s - Animal,3.35,3 S,
animal,1,15,90214635,Vtech Shapes and Animals Tractor,49.9,1 S,
animal,1,16,1,LeapFrog Phonics Fun Animal Bus,45.81,1 S,
animal,1,17,90233534,"LeapFrog 100 Animals Book - English, Spanish",42.21,1 S,
animal,1,18,90252913,LEAPFROG 100 Animals Book - Bilingual English and Chinese,42.0,1 S,
animal,1,19,90249967,Vtech Pop N Sing Animal Train,39.9,1 S,
animal,1,20,90235256,Magnetopia Magnetic Funny Puzzle - Animal,38.9,1 S,
trifle,1,1,90235651,"TriFlex Utility Pouch Sling, Belt Pouch & Carabiner - Black",13.5,1 S,
trifle,1,2,90235645,"TriFlex Utility Pouch Sling, Belt Pouch & Carabiner - Navy",13.5,1 S,
trifle,1,3,90235644,"TriFlex Utility Pouch Sling, Belt Pouch & Carabiner - Grey",13.5,1 S,
trifle,1,4,13209878,FairPrice Triple Action Powder Detergent,7.9,5.75kg,
trifle,1,5,13164012,Colgate Triple Action Toothpaste - Original Mint,7.4,2 x 175g,
trifle,1,6,13267070,Cowhead Triple Pack Cheese - Burger Cheddar,6.95,3 x 200g,Halal
trifle,1,7,13177163,Clorox Triple Action Bleach - Original,2.9,1L,
trifle,1,8,13239935,Chobani Flip Yogurt - Triple Brownie,4.69,140g,
trifle,1,9,13209877,FairPrice Triple Action Powder Detergent,2.25,1.2kg,
trifle,1,10,13263174,Nestle Cereal - Triple Fun Pack,4.9,6 x 50g,Halal
trifle,1,11,13250349,Meiji Greek Style Yoghurt - Triple Berry,7.95,1kg,Halal
trifle,1,12,13019369,Abbott Glucerna Triple Care Milk Formula - Classic Vanilla,53.9,800g,Halal
trifle,1,13,13289824,Meiji Greek Style Yoghurt - Triple Berry,2.75,180g,
trifle,1,14,13250324,Meiji Greek Style Yoghurt - Triple Berry,4.95,500ml,Halal
trifle,1,15,13271729,Redoxon Triple Action Effervescent Tablets - Orange,24.0,45 per pack,
trifle,1,16,12375555,Triple Stars Rice Vermicelli,3.55,600g,
trifle,1,17,13280675,Magnolia Ice Cream Nuggets - Hershey's Triple Chocolate,7.45,4 x 45ml,Halal
trifle,1,18,13180882,Abbott Glucerna Triple Care Milk Formula - Wheat,53.9,800g,Halal
trifle,1,19,13031291,Strepsils Lozenges Box - Max Triple Action (Blackcurrant),7.3,16 per pack,
trifle,1,20,13214891,Abbott Glucerna Triple Care Ready-to-Drink - Vanilla,3.93,220ml,Halal
adobo,1,1,90219103,Adobo Chicken Porridge - Frozen,7.5,150 G,
adobo,1,2,90221080,Adobo Chicken Porridge Twin Pack - Frozen,15.0,2 x 150 G,
adobo,1,3,90229820,Japan Adoberry Fruit Vinegar Glass Bottle,18.9,200 ML,
triticale,1,1,2,Applied Nutrition Critical Whey Protein Powder - Chocolate,103.9,2 KG,
triticale,1,2,90254050,Applied Nutrition Critical Whey Protein Powder - Chocolate,62.5,825 G,
triticale,1,3,90230396,Applied Nutrition Critical Whey Protein Powder Chocolate,30.0,450 G,
triticale,1,4,90230403,Applied Nutrition Critical Whey Protein Powder Vanilla,38.0,450 G,
triticale,1,5,90230402,Applied Nutrition Critical Whey Protein Powder Strawberry,30.0,450 G,
triticale,1,6,90254035,Applied Nutrition Critical Whey Protein Powder - Strawberry,62.5,825 G,
triticale,1,7,90232696,Applied Nutrition Critical Plant Protein Chocolate,24.71,450 G,
triticale,1,8,1,Applied Nutrition Critical Plant Protein Chocolate,78.0,1.8 KG,
triticale,1,9,90255116,Applied Nutrition Critical Whey Protein Powder - Vanilla,59.25,825 G,
triticale,1,10,90232649,Applied Nutrition Critical Plant Protein Strawberry,30.0,450 G,
triticale,1,11,90218495,Applied Nutrition Critical Cookie Box Chocolate Chip,44.91,12 x 73 G,Halal
triticale,1,12,90218159,Applied Nutrition Critical Cookie Box Double Chocolate,44.91,12 x 73 G,Halal
triticale,1,13,90232648,Applied Nutrition Critical Plant Protein Vanilla,30.0,450 G,
pummelo,1,1,90242051,Green Earth Tomentose Pummelo Hua Ju Hong Slice,9.9,100 G,
ratatouille,1,1,13237136,Daucy Ratatouille Mix Vegetable Sauce,4.99,380g,
gluten,2,1,110809,Wei Chuan Fried Gluten (Granule) in Soy Sauce,1.73,170g,
gluten,2,2,53116,Wei Chuan Fried Gluten (Granule) in Soy Sauce with Peanut,1.73,170g,
gluten,2,3,90024604,AAA Olive Vegetable,3.9,500 G,
gluten,2,4,90022080,AAA Shantou Salted Plum,4.1,340 G,
gluten,2,5,90021716,AAA Pickled Mustard,2.9,170 G,
gluten,2,6,90206309,Cucina & Amore Quartered Marinated Artichoke Hearts,11.6,410 G,
gluten,2,7,90022085,AAA Bailing Mushroom(King-Whole),4.05,850 G,
gluten,2,8,90201624,Kitchen & Love  Hearts of Palm,12.51,410 G,
gluten,2,9,90028427,Kitchen & Love Whole Grilled & Marinated Artichokes Heart,11.74,410 G,
gluten,2,10,90021984,AAA Premium Whole Mushrooms(Pieces & Stems),2.3,425 G,
gluten,2,11,90026020,AAA Shitake Berk Mushroom,4.1,180 G,
gluten,2,12,90205744,Kimlan Fried Gluten (Granule) in Soy Sauce with Peanut,8.8,396 G,
gluten,2,13,90018395,Furn You Fried Gluten With Peanuts 150 G Bundle of 2,5.0,150 G,
gluten,2,14,90249866,Furn Yuo Fried Gluten,3.6,170 G,
gluten,2,15,13102689,Mili Pork Luncheon Meat - Premium (30% Less Sodium),5.25,340g,
gluten,2,16,90184528,Superfarm Raw Organic Gluten-Free Rolled Oats (Wholegrain),5.5,750 G,
gluten,2,17,90184527,Superfarm Raw Organic Gluten-Free Instant Oats (Wholegrain),5.5,750 G,
gluten,2,18,90198306,The GFB Gluten Free Protein Bar Dark Choc Almond,64.0,12 x 58 G,
gluten,2,19,13281521,[BCRS] F & N Seasons Bottle Drink - Ice Lemon Tea (Zero Sugar),2.1,1.5L,
gluten,2,20,90022072,Sanhee Premium Honey,4.1,400 G,
alexander,1,1,90242536,Kendall Jackson Alexander Valley Cabernet Sauvignon,57.94,750 ML,
alexander,1,2,90151108,Comte Alexandre Vin de EU - Red Wine,39.9,750 ML,
alexander,1,3,90235431,Comte Alexandre White Wine Vin Blanc,29.93,750 ML,
alexander,1,4,90220440,JM Flower Nerium Oleander (Rosebay) Plant,23.0,1 S,
